Time Frame,Date,Ta (°C),Tm (°C),I3 (W/m2),P (kW)
4,4/13/13 4:59 AM,13.84016667,11.222,0,0
5,4/13/13 5:59 AM,13.39333333,10.73333333,0,0
6,4/13/13 6:59 AM,13.2335,10.37883333,27.02016667,13.3286
7,4/13/13 7:59 AM,15.1505,14.952,183.365,134.7846833
8,4/13/13 8:59 AM,17.80383333,24.0585,386.3371667,332.3046333
9,4/13/13 9:59 AM,20.62416667,36.59733333,580.2753333,482.9555167
10,4/13/13 10:59 AM,21.2,39.954,623.55,514.072
11,4/13/13 11:50 AM,23.6485,49.783,834.8641667,660.8501667
12,4/13/13 12:50 PM,24.29416667,50.84233333,896.2045,696.1332667
13,4/13/13 1:50 PM,25.00383333,51.69066667,877.5943333,676.1939667
14,4/13/13 2:50 PM,25.614,51.77583333,772.5753333,597.8436333
15,4/13/13 3:50 PM,25.436,43.92083333,555.4588333,435.7935333
16,4/13/13 4:50 PM,24.7695,35.1955,377.9996667,292.1857667
17,4/13/13 5:50 PM,22.6845,26.39916667,179.6286667,141.14755
18,4/13/13 6:50 PM,20.42066667,20.74983333,60.435,45.41681667
19,4/13/13 7:50 PM,18.3025,15.81066667,3.1665,2.857733333
20,4/13/13 8:50 PM,16.89766667,12.97583333,0,0
21,4/13/13 9:40 PM,15.4974,11.4586,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/14/13 4:50 AM,14.42,13.25516667,0,0
5,4/14/13 5:50 AM,13.93183333,11.81283333,0,0
6,4/14/13 6:50 AM,13.7295,12.13,12.1265,7.4866
7,4/14/13 7:50 AM,14.65283333,13.68666667,60.13,43.0527
8,4/14/13 8:50 AM,16.64683333,17.97666667,353.7495,265.7544167
9,4/14/13 9:50 AM,18.29233333,25.55983333,577.2688333,474.8176667
10,4/14/13 10:50 AM,19.85833333,30.18966667,748.7648333,621.99615
11,4/14/13 11:50 AM,20.39216667,31.959,881.0168333,688.40655
12,4/14/13 12:50 PM,20.9325,33.93933333,935.105,738.5948
13,4/14/13 1:50 PM,21.3555,33.44416667,886.0273333,709.45155
14,4/14/13 2:50 PM,21.4835,32.91983333,840.6865,686.5408167
15,4/14/13 3:50 PM,21.44766667,30.55266667,718.0295,564.9769333
16,4/14/13 4:50 PM,21.6695,27.648,537.1636667,406.1909
17,4/14/13 5:50 PM,20.9435,23.22566667,323.1823333,214.6594333
18,4/14/13 6:50 PM,19.80833333,18.10316667,105.8218333,50.12548333
19,4/14/13 7:50 PM,16.16433333,13.7525,3.768666667,3.152
20,4/14/13 8:50 PM,14.545,11.11316667,0,0
21,4/14/13 9:40 PM,13.705,9.8272,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/15/13 4:50 AM,12.93233333,10.32866667,0,0
5,4/15/13 5:50 AM,12.45616667,9.398666667,0,0
6,4/15/13 6:50 AM,12.19966667,8.925833333,26.24,11.02758333
7,4/15/13 7:50 AM,14.195,13.111,189.4601667,135.5301167
8,4/15/13 8:50 AM,16.742,20.70216667,408.5096667,338.4900333
9,4/15/13 9:50 AM,18.84383333,26.63,614.4353333,489.6116333
10,4/15/13 10:50 AM,20.01266667,29.844,781.1265,642.8084833
11,4/15/13 11:50 AM,20.53516667,31.54333333,896.6086667,722.8200167
12,4/15/13 12:50 PM,20.45933333,32.14,954.6971667,762.5668667
13,4/15/13 1:50 PM,20.59066667,32.808,947.7403333,750.5351833
14,4/15/13 2:50 PM,20.29333333,31.3475,880.5973333,688.0638333
15,4/15/13 3:50 PM,20.21033333,29.29283333,748.7385,586.04265
16,4/15/13 4:50 PM,20.74016667,26.3325,565.7036667,424.3776833
17,4/15/13 5:50 PM,19.6515,21.08366667,339.4686667,224.0642
18,4/15/13 6:50 PM,19.05716667,17.18,112.5551667,52.96576667
19,4/15/13 7:50 PM,15.94433333,13.39783333,3.760833333,3.294516667
20,4/15/13 8:50 PM,14.49633333,10.90266667,0,0
21,4/15/13 9:40 PM,13.5758,9.326,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/16/13 4:50 AM,9.565666667,4.471833333,0,0
5,4/16/13 5:50 AM,8.713833333,3.378833333,0,0
6,4/16/13 6:50 AM,8.714666667,4.271166667,30.99483333,12.44258333
7,4/16/13 7:50 AM,11.11283333,9.228,206.3728333,140.0014333
8,4/16/13 8:50 AM,15.7215,19.53966667,407.5303333,340.8072333
9,4/16/13 9:50 AM,18.307,27.364,619.9378333,488.4361
10,4/16/13 10:50 AM,19.09866667,31.8525,788.8226667,644.1703667
11,4/16/13 11:50 AM,19.81033333,34.1275,907.1255,723.7306167
12,4/16/13 12:50 PM,20.09733333,35.01533333,961.888,759.13635
13,4/16/13 1:50 PM,20.03783333,35.3535,953.2351667,748.5083
14,4/16/13 2:50 PM,20.48416667,34.00466667,887.6436667,691.9274167
15,4/16/13 3:50 PM,20.31466667,30.72466667,754.5306667,587.6834
16,4/16/13 4:50 PM,19.69283333,26.03383333,568.6041667,424.27695
17,4/16/13 5:50 PM,19.156,21.19,345.9628333,226.0069167
18,4/16/13 6:50 PM,18.877,16.52983333,117.1395,54.66918333
19,4/16/13 7:50 PM,15.35683333,12.62133333,3.901333333,3.389433333
20,4/16/13 8:50 PM,13.67883333,9.9795,0,0
21,4/16/13 9:40 PM,12.8978,8.5644,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/17/13 4:50 AM,12.25266667,8.921,0,0
5,4/17/13 5:50 AM,11.54433333,7.3105,0,0
6,4/17/13 6:50 AM,11.97183333,7.843333333,29.24866667,13.56166667
7,4/17/13 7:50 AM,14.11883333,12.7745,188.5786667,137.1166833
8,4/17/13 8:50 AM,16.41116667,20.78916667,405.3595,330.3706
9,4/17/13 9:50 AM,18.12816667,25.41733333,607.434,485.7216833
10,4/17/13 10:50 AM,19.44416667,30.84933333,775.1808333,631.6715833
11,4/17/13 11:50 AM,20.207,33.764,889.372,712.4468333
12,4/17/13 12:50 PM,20.8095,35.93066667,942.4313333,746.3013833
13,4/17/13 1:50 PM,21.077,35.92683333,930.9535,732.4193
14,4/17/13 2:50 PM,21.59233333,35.253,855.3643333,669.8150833
15,4/17/13 3:50 PM,21.38316667,31.4175,719.3538333,561.7755833
16,4/17/13 4:50 PM,21.05383333,27.12183333,537.6809434,405.501283
17,4/17/13 5:52 PM,19.748,20.79914286,239.9123333,159.9693833
18,4/17/13 6:52 PM,16.591,13.75783333,4.824166667,3.926016667
19,4/17/13 7:52 PM,14.602,10.98616667,0,0
20,4/17/13 8:52 PM,13.81,9.9185,0,0
21,4/17/13 9:52 PM,13.27666667,8.569666667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/18/13 4:52 AM,10.33016667,5.7505,0,0
5,4/18/13 5:52 AM,9.545,4.531333333,33.90666667,15.13388333
6,4/18/13 6:52 AM,12.93183333,10.47216667,208.8918333,135.5308
7,4/18/13 7:52 AM,16.736,18.59116667,383.6008333,329.7164667
8,4/18/13 8:52 AM,18.67016667,26.87466667,603.7188333,487.3269333
9,4/18/13 9:52 AM,19.944,31.265,766.1788333,611.2782
10,4/18/13 10:52 AM,21.03766667,35.1865,877.4968333,696.8388667
11,4/18/13 11:52 AM,21.51716667,38.20216667,932.6318333,727.6672833
12,4/18/13 12:52 PM,22.19716667,37.919,925.096,716.1136667
13,4/18/13 1:52 PM,23.06433333,38.73033333,856.4325,657.5596833
14,4/18/13 2:52 PM,23.45983333,35.775,728.5088333,554.2797333
15,4/18/13 3:52 PM,22.87933333,30.2185,550.7446667,405.2543333
16,4/18/13 4:52 PM,22.58316667,24.84433333,333.2903333,217.6392167
17,4/18/13 5:50 PM,22.98825,19.96625,118.9645455,60.41113636
18,4/18/13 6:50 PM,17.58433333,14.3575,5.057333333,4.565783333
19,4/18/13 7:50 PM,15.18516667,10.43433333,0,0
20,4/18/13 8:50 PM,13.99116667,9.6265,0,0
21,4/18/13 9:40 PM,12.819,7.4364,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/19/13 4:50 AM,9.647333333,6.086666667,0,0.003109091
5,4/19/13 5:50 AM,10.05816667,6.460666667,22.691,13.43238333
6,4/19/13 6:50 AM,11.9405,10.32983333,149.3881667,113.05275
7,4/19/13 7:50 AM,15.56283333,17.38366667,351.8853333,284.0439
8,4/19/13 8:50 AM,19.17233333,28.5945,591.9861667,468.0250667
9,4/19/13 9:50 AM,20.83583333,35.628,767.4805,619.2362333
10,4/19/13 10:50 AM,22.04,40.3215,885.4073333,697.6164667
11,4/19/13 11:50 AM,22.18733333,40.81216667,940.7115,729.1354833
12,4/19/13 12:50 PM,22.27533333,39.825,933.313,718.3235167
13,4/19/13 1:50 PM,22.27133333,38.0875,863.5835,662.7706833
14,4/19/13 2:50 PM,22.404,36.28466667,735.158,563.8163333
15,4/19/13 3:50 PM,21.87783333,30.69766667,555.5706667,409.8589333
16,4/19/13 4:50 PM,21.884,25.55766667,336.9331667,221.0918167
17,4/19/13 5:50 PM,21.541,19.32666667,118.9561667,58.2238
18,4/19/13 6:50 PM,16.97583333,12.87066667,5.1105,4.8924
19,4/19/13 7:50 PM,13.81583333,7.939,0,0
20,4/19/13 8:50 PM,11.67183333,5.526,0,0
21,4/19/13 9:40 PM,10.7556,5.3104,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/20/13 4:50 AM,6.7085,1.178833333,0,0.008055556
5,4/20/13 5:50 AM,7.276833333,2.2665,32.7245,18.32676667
6,4/20/13 6:50 AM,9.932,8.662666667,184.6596667,139.8841833
7,4/20/13 7:50 AM,14.76633333,21.98666667,404.2453333,332.4107833
8,4/20/13 8:50 AM,19.07116667,35.43833333,604.9168333,474.4665667
9,4/20/13 9:50 AM,21.83983333,44.435,747.3173333,593.56655
10,4/20/13 10:50 AM,23.503,49.35566667,853.9381667,662.1374667
11,4/20/13 11:50 AM,24.418,48.688,914.573,706.1209
12,4/20/13 12:50 PM,24.96633333,48.018,921.2233333,699.6014167
13,4/20/13 1:50 PM,25.508,46.76333333,840.7966667,634.8419167
14,4/20/13 2:50 PM,25.12716667,42.79833333,610.8796667,468.3090833
15,4/20/13 3:50 PM,23.2205,33.81166667,453.2986667,333.5799167
16,4/20/13 4:50 PM,22.80833333,29.1535,279.4005,197.6792333
17,4/20/13 5:50 PM,20.70116667,20.1565,92.55733333,59.33623333
18,4/20/13 6:50 PM,17.4455,14.35266667,8.684333333,6.810066667
19,4/20/13 7:50 PM,15.39833333,10.08566667,0,0
20,4/20/13 8:50 PM,13.76733333,8.564,0,0
21,4/20/13 9:40 PM,12.267,6.5766,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/21/13 4:50 AM,8.976833333,4.367666667,0.141818182,0.067836364
5,4/21/13 5:50 AM,10,5.921,38.5385,21.96065
6,4/21/13 6:50 AM,12.08783333,10.33383333,152.4386667,113.7906667
7,4/21/13 7:50 AM,15.88333333,21.421,380.7083333,326.6738833
8,4/21/13 8:50 AM,19.41583333,33.83466667,600.2415,473.0237333
9,4/21/13 9:50 AM,22.19066667,43.53516667,772.8415,618.32755
10,4/21/13 10:50 AM,23.8225,48.975,864.2588333,681.0869833
11,4/21/13 11:50 AM,24.77333333,52.201,907.085,710.9009
12,4/21/13 12:50 PM,25.6185,47.61483333,734.6708333,572.4314667
13,4/21/13 1:50 PM,24.59766667,40.7845,534.856,428.1709167
14,4/21/13 2:50 PM,23.62483333,36.19983333,503.6155,395.6978
15,4/21/13 3:50 PM,23.33216667,32.36766667,411.8845,322.9639833
16,4/21/13 4:50 PM,22.74366667,28.20783333,234.0851667,167.9446833
17,4/21/13 5:50 PM,22.04366667,22.17483333,92.76166667,65.83653333
18,4/21/13 6:50 PM,18.34383333,15.98583333,5.368166667,4.164733333
19,4/21/13 7:50 PM,16.48783333,12.73633333,0,0
20,4/21/13 8:50 PM,15.988,13.06916667,0,0
21,4/21/13 9:40 PM,15.3108,11.9776,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/22/13 4:50 AM,15.01033333,13.53116667,0,0.004259259
5,4/22/13 5:50 AM,15.17366667,13.64166667,17.40016667,10.54168333
6,4/22/13 6:50 AM,16.14666667,15.56516667,93.3935,72.55785
7,4/22/13 7:50 AM,17.31233333,18.41433333,162.85,131.86985
8,4/22/13 8:50 AM,18.40083333,22.45783333,201.66,160.6419667
9,4/22/13 9:50 AM,20.18333333,27.0785,290.4846667,247.5105167
10,4/22/13 10:50 AM,18.85383333,21.4055,123.3845,107.0747
11,4/22/13 11:50 AM,18.96733333,22.32716667,235.3666667,197.55925
12,4/22/13 12:50 PM,19.97833333,26.6385,324.342,277.1269833
13,4/22/13 1:50 PM,18.52583333,19.2645,193.5201667,178.4851
14,4/22/13 2:50 PM,18.923,21.66933333,253.7135,212.8982833
15,4/22/13 3:50 PM,18.59133333,21.84966667,176.069,148.237
16,4/22/13 4:50 PM,17.6765,19.13516667,77.35216667,64.33658333
17,4/22/13 5:50 PM,16.94466667,16.7545,32.60633333,22.64956667
18,4/22/13 6:50 PM,15.65016667,14.55983333,4.3245,2.9509
19,4/22/13 7:50 PM,14.61216667,12.484,0,0
20,4/22/13 8:50 PM,14.00983333,11.7415,0,0
21,4/22/13 9:40 PM,13.9552,11.9634,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/23/13 4:50 AM,13.64416667,11.45883333,0,0
5,4/23/13 5:50 AM,13.64483333,11.56233333,14.04983333,8.745666667
6,4/23/13 6:50 AM,14.52933333,13.2915,51.66533333,40.49093333
7,4/23/13 7:50 AM,15.7065,15.77683333,120.094,106.3907167
8,4/23/13 8:50 AM,16.77466667,18.06466667,227.1135,196.0965167
9,4/23/13 9:50 AM,17.83333333,21.3985,292.9356667,264.55155
10,4/23/13 10:50 AM,19.21683333,26.67866667,417.4915,337.7242167
11,4/23/13 11:50 AM,21.99116667,49.7885,877.6068333,705.8912833
12,4/23/13 12:50 PM,23.918,47.6195,775.9188333,581.8104833
13,4/23/13 1:50 PM,23.71033333,42.1905,673.1133333,527.0833667
14,4/23/13 2:50 PM,22.58583333,33.6085,613.4665,477.2101167
15,4/23/13 3:50 PM,21.49316667,27.34333333,251.524,206.1810333
16,4/23/13 4:50 PM,20.17283333,21.63216667,171.8523333,126.9447333
17,4/23/13 5:50 PM,19.09983333,18.02916667,78.696,55.98531667
18,4/23/13 6:50 PM,16.642,14.542,15.48066667,11.1711
19,4/23/13 7:50 PM,15.41566667,12.04416667,0,0
20,4/23/13 8:50 PM,14.37483333,10.019,0,0
21,4/23/13 9:40 PM,13.0278,8.6658,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/24/13 4:50 AM,12.88683333,10.92233333,0.047777778,0.0375
5,4/24/13 5:50 AM,13.36466667,11.58616667,43.20883333,28.71755
6,4/24/13 6:50 AM,15.0805,13.89516667,118.3236667,93.48418333
7,4/24/13 7:50 AM,16.88216667,17.4695,353.2663333,286.00265
8,4/24/13 8:50 AM,19.4515,26.591,590.5046667,476.7413833
9,4/24/13 9:50 AM,20.87916667,31.57533333,768.3771667,621.4630333
10,4/24/13 10:50 AM,21.62416667,33.51666667,861.0271667,688.9697333
11,4/24/13 11:50 AM,22.337,35.74616667,933.3611667,740.34555
12,4/24/13 12:50 PM,22.62933333,36.41233333,917.2031667,718.8458833
13,4/24/13 1:50 PM,22.49016667,33.987,849.4421667,659.5190833
14,4/24/13 2:50 PM,22.15083333,30.34033333,631.826,496.7155333
15,4/24/13 3:50 PM,21.79433333,27.26816667,477.2605,361.6389333
16,4/24/13 4:50 PM,21.581,22.62,252.3763333,174.2204667
17,4/24/13 5:50 PM,20.18216667,18.63266667,83.13566667,50.71816667
18,4/24/13 6:50 PM,16.8405,14.71033333,9.072833333,6.096966667
19,4/24/13 7:50 PM,15.35466667,12.69416667,0,0
20,4/24/13 8:50 PM,14.57883333,11.82783333,0,0
21,4/24/13 9:40 PM,14.1772,11.664,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/25/13 4:50 AM,12.55466667,10.37533333,0.107222222,0.064611111
5,4/25/13 5:50 AM,12.77666667,10.2775,24.75583333,13.82096667
6,4/25/13 6:50 AM,14.765,13.831,204.7883333,150.2297833
7,4/25/13 7:50 AM,17.33816667,18.85216667,410.9806667,339.1931
8,4/25/13 8:50 AM,19.16333333,26.317,586.0971667,461.7078667
9,4/25/13 9:50 AM,21.08533333,33.954,787.4126667,638.42725
10,4/25/13 10:50 AM,22.054,36.59816667,887.2473333,705.4144833
11,4/25/13 11:50 AM,22.886,39.5535,932.2488333,730.5773
12,4/25/13 12:50 PM,23.54666667,40.141,914.195,710.3806833
13,4/25/13 1:50 PM,24.58316667,41.007,809.7043333,624.9148667
14,4/25/13 2:50 PM,25.08716667,36.97533333,627.8501667,487.6387333
15,4/25/13 3:50 PM,24.8215,33.75716667,491.6205,368.7479
16,4/25/13 4:50 PM,24.491,27.62133333,314.7553333,208.86165
17,4/25/13 5:50 PM,22.68783333,21.26183333,118.4725,60.14621667
18,4/25/13 6:50 PM,18.00816667,15.577,7.553333333,5.364433333
19,4/25/13 7:50 PM,16.3305,13.21466667,0,0
20,4/25/13 8:50 PM,15.59083333,11.92016667,0,0
21,4/25/13 9:40 PM,15.2126,12.2974,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/26/13 4:50 AM,12.36733333,8.76,0.3,0.077518519
5,4/26/13 5:50 AM,12.45,8.558333333,50.34616667,26.69673333
6,4/26/13 6:50 AM,15.02883333,14.42416667,215.0821667,163.8141333
7,4/26/13 7:50 AM,18.34416667,25.1185,423.7243333,349.8496167
8,4/26/13 8:50 AM,21.54683333,38.72683333,615.9726667,480.8338667
9,4/26/13 9:50 AM,24.18816667,49.922,752.0978333,597.2314667
10,4/26/13 10:50 AM,26.58616667,56.247,865.8203333,659.9888167
11,4/26/13 11:50 AM,28.736,59.4015,913.9125,692.6268833
12,4/26/13 12:50 PM,29.21633333,55.587,906.3496667,685.7669333
13,4/26/13 1:50 PM,29.33116667,52.36583333,778.5505,598.5756
14,4/26/13 2:50 PM,29.18183333,46.7795,571.2385,442.9394833
15,4/26/13 3:50 PM,28.328,39.44683333,518.1041667,378.9192333
16,4/26/13 4:50 PM,28.8795,35.76316667,353.4015,234.7288167
17,4/26/13 5:50 PM,26.9915,25.83783333,131.417,65.15365
18,4/26/13 6:50 PM,21.6105,18.30716667,10.18116667,7.182883333
19,4/26/13 7:50 PM,18.58366667,14.25633333,0,0
20,4/26/13 8:50 PM,16.6425,12.19983333,0,0
21,4/26/13 9:40 PM,16.1592,11.7314,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/27/13 4:50 AM,12.32983333,8.397833333,0.224814815,0.094407407
5,4/27/13 5:50 AM,13.482,10.419,52.409,26.79346667
6,4/27/13 6:50 AM,16.363,15.35016667,194.0286667,146.0137
7,4/27/13 7:50 AM,19.9185,26.44733333,429.8551667,343.5660833
8,4/27/13 8:50 AM,23.00933333,37.27833333,640.7805,502.4649167
9,4/27/13 9:50 AM,25.14,42.72766667,760.0326667,625.0334
10,4/27/13 10:30 AM,26.4225,46.36925,852.265814,667.5411163
11,4/27/13 11:55 AM,27.284,48.5025,926.734,705.2067
12,4/27/13 12:55 PM,27.20933333,48.76866667,866.3108333,681.3516667
13,4/27/13 1:55 PM,26.13566667,38.97016667,622.1245,472.3578
14,4/27/13 2:55 PM,26.59433333,38.78633333,551.9596667,441.9492
15,4/27/13 3:55 PM,24.6845,30.15116667,226.8608333,185.5675667
16,4/27/13 4:55 PM,21.629,21.3265,52.44316667,44.48
17,4/27/13 5:55 PM,18.28783333,15.0605,15.436,12.64515
18,4/27/13 6:55 PM,17.96733333,15.06516667,3.651333333,2.409733333
19,4/27/13 7:55 PM,17.75816667,14.6995,0,0
20,4/27/13 8:55 PM,16.206,12.00183333,0,0
21,4/27/13 9:55 PM,15.12266667,10.35316667,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/28/13 4:55 AM,13.46383333,9.878,0.3936,0.15538
5,4/28/13 5:55 AM,14.03566667,10.93383333,57.26833333,29.13195
6,4/28/13 6:55 AM,17.23533333,17.324,223.8336667,166.88155
7,4/28/13 7:55 AM,20.5635,27.46583333,432.3756667,348.5474333
8,4/28/13 8:55 AM,23.435,37.95733333,618.9983333,486.8254333
9,4/28/13 9:55 AM,25.68416667,45.92916667,771.1858333,615.5056833
10,4/28/13 10:55 AM,27.07316667,50.32233333,875.6118333,686.4625667
11,4/28/13 11:55 AM,28.04066667,51.97183333,925.848,715.4189
12,4/28/13 12:55 PM,28.78516667,53.416,909.0666667,695.5966833
13,4/28/13 1:55 PM,29.32083333,52.09916667,841.6466667,639.4458833
14,4/28/13 2:55 PM,29.24316667,47.609,710.9383333,537.9260333
15,4/28/13 3:55 PM,29.023,41.99366667,538.3461667,389.8458167
16,4/28/13 4:55 PM,29.91833333,35.68566667,333.7806667,219.6134833
17,4/28/13 5:55 PM,28.1715,27.03166667,135.4391667,68.29303333
18,4/28/13 6:55 PM,22.22,19.06566667,9.901166667,7.2263
19,4/28/13 7:55 PM,19.42883333,14.78866667,0,0
20,4/28/13 8:55 PM,17.59083333,12.72883333,0,0
21,4/28/13 9:45 PM,16.1984,10.497,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/29/13 4:55 AM,11.22833333,6.833833333,0.827,0.39442
5,4/29/13 5:55 AM,12.00233333,8.026666667,55.74916667,28.64811667
6,4/29/13 6:55 AM,16.02533333,16.73633333,245.0888333,174.8170333
7,4/29/13 7:55 AM,21.11733333,31.5995,438.2306667,355.1980167
8,4/29/13 8:55 AM,25.04083333,46.52316667,635.023,490.18655
9,4/29/13 9:35 AM,27.577,53.56425,767.5746667,595.4421111
10,4/29/13 10:50 AM,30.1192,60.039,877.8022034,668.4242542
11,4/29/13 11:50 AM,30.00016667,59.74883333,921.8666667,694.6846333
12,4/29/13 12:50 PM,29.84416667,57.99633333,915.7191667,688.2018167
13,4/29/13 1:50 PM,30.29566667,54.3235,844.0526667,629.34205
14,4/29/13 2:50 PM,30.15183333,50.372,704.652,529.5069667
15,4/29/13 3:50 PM,30.18216667,45.7255,536.787,390.7739333
16,4/29/13 4:50 PM,30.84933333,38.89283333,330.485,217.1427
17,4/29/13 5:50 PM,29.20283333,28.944,133.9341667,71.01003333
18,4/29/13 6:50 PM,22.88483333,19.84283333,8.178,6.456283333
19,4/29/13 7:50 PM,20.27316667,15.17433333,0,0
20,4/29/13 8:50 PM,18.60066667,13.6075,0,0
21,4/29/13 9:40 PM,16.9274,11.9594,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,4/30/13 4:00 AM,12.4,8,0,0
5,4/30/13 5:00 AM,0,0,0,0
6,4/30/13 6:00 AM,0,0,0,0
7,4/30/13 7:00 AM,0,0,0,0
8,4/30/13 8:00 AM,0,0,0,0
9,4/30/13 9:00 AM,0,0,0,0
10,4/30/13 10:00 AM,0,0,0,0
11,4/30/13 11:00 AM,0,0,0,0
12,4/30/13 12:00 AM,0,0,0,0
13,4/30/13 1:00 AM,0,0,0,0
14,4/30/13 2:00 AM,0,0,0,0
15,4/30/13 3:00 AM,0,0,0,0
16,4/30/13 4:00 AM,0,0,0,0
17,4/30/13 5:00 AM,0,0,0,0
18,4/30/13 6:00 AM,0,0,0,0
19,4/30/13 7:00 AM,0,0,0,0
20,4/30/13 8:00 AM,0,0,0,0
21,4/30/13 9:00 AM,0,0,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,05-01-2013 04:50,12.21066667,7.423166667,0.578703704,0.302074074
5,05-01-2013 05:50,12.75183333,8.5935,52.454,32.78325
6,05-01-2013 06:50,16.13966667,16.81533333,192.3208333,142.9125
7,05-01-2013 07:50,21.11683333,31.39816667,397.0398333,312.3638167
8,05-01-2013 08:50,25.42833333,44.12133333,589.5743333,444.1295667
9,05-01-2013 09:50,28.14266667,52.89983333,747.8626667,579.1778333
10,05-01-2013 10:50,29.97533333,54.94716667,850.9198333,643.4947333
11,05-01-2013 11:50,31.03166667,57.50616667,898.073,672.37335
12,05-01-2013 12:50,31.84733333,58.2955,886.9513333,655.1100333
13,05-01-2013 13:50,32.88783333,54.91166667,821.1563333,602.8107333
14,05-01-2013 14:50,32.8495,52.4155,690.1855,509.6804667
15,05-01-2013 15:50,32.6185,46.55833333,516.3453333,374.5331167
16,05-01-2013 16:50,31.2995,36.97416667,316.8316667,212.5695
17,05-01-2013 17:50,29.4235,29.23816667,130.2443333,78.68308333
18,05-01-2013 18:50,24.42833333,21.32533333,15.71833333,11.08503333
19,05-01-2013 19:50,21.13916667,15.81616667,0,0
20,05-01-2013 20:50,19.314,14.13183333,0,0
21,05-01-2013 21:40,17.3896,12.4442,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
1,0,0,0,0,0
2,0,0,0,0,0
3,0,0,0,0,0
4,05-02-2013 04:50,12.66133333,7.9975,1.83037037,0.940537037
5,05-02-2013 05:50,13.70783333,10.30516667,57.996,37.85601667
6,05-02-2013 06:50,17.5645,17.0535,220.9546667,165.8434333
7,05-02-2013 07:50,21.9695,29.71833333,330.3293333,257.9886167
8,05-02-2013 08:50,25.41666667,42.09683333,590.1923333,438.1665
9,05-02-2013 09:50,28.13666667,49.6755,687.9281667,527.3429
10,05-02-2013 10:50,30.731,55.44016667,731.5823333,558.1386333
11,05-02-2013 11:50,29.88416667,49.40633333,801.0955,620.6305667
12,05-02-2013 12:50,27.68483333,37.5895,414.4153333,333.0070167
13,05-02-2013 13:50,26.3285,32.537,370.4925,302.193
14,05-02-2013 14:50,25.1135,29.75433333,240.8278333,202.45135
15,05-02-2013 15:50,25.523,30.90933333,419.5391667,313.9314167
16,05-02-2013 16:50,28.21166667,35.24033333,306.2713333,208.58175
17,05-02-2013 17:50,28.063,27.78433333,128.816,73.8997
18,05-02-2013 18:50,22.87983333,20.437,14.76366667,10.54805
19,05-02-2013 19:50,19.85583333,15.14816667,0,0
20,05-02-2013 20:50,18.07366667,13.3375,0,0
21,05-02-2013 21:40,16.9362,12.0322,0,0
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
